xmin,ymin,xmax,ymax,label,width,height,images,annotation,cropped_images
99,100,340,382,with_mask,381,492,maksssksksss813.png,maksssksksss813.xml,maksssksksss813-3839.png
114,262,207,379,with_mask,301,400,maksssksksss814.png,maksssksksss814.xml,maksssksksss814-3840.png
117,77,179,117,mask_weared_incorrect,267,400,maksssksksss815.png,maksssksksss815.xml,maksssksksss815-3841.png
227,101,270,143,with_mask,400,268,maksssksksss816.png,maksssksksss816.xml,maksssksksss816-3842.png
233,24,279,70,with_mask,400,268,maksssksksss816.png,maksssksksss816.xml,maksssksksss816-3843.png
294,61,326,85,with_mask,400,268,maksssksksss816.png,maksssksksss816.xml,maksssksksss816-3844.png
152,184,196,230,with_mask,400,268,maksssksksss816.png,maksssksksss816.xml,maksssksksss816-3845.png
335,4,359,33,with_mask,400,268,maksssksksss816.png,maksssksksss816.xml,maksssksksss816-3846.png
102,141,193,250,without_mask,301,400,maksssksksss817.png,maksssksksss817.xml,maksssksksss817-3847.png
122,226,233,374,without_mask,301,400,maksssksksss818.png,maksssksksss818.xml,maksssksksss818-3848.png
68,63,129,128,with_mask,400,225,maksssksksss819.png,maksssksksss819.xml,maksssksksss819-3849.png
57,67,79,89,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3850.png
149,45,172,72,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3851.png
331,58,354,88,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3852.png
7,53,27,75,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3853.png
241,74,262,97,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3854.png
192,36,215,65,with_mask,400,225,maksssksksss82.png,maksssksksss82.xml,maksssksksss82-3855.png
178,58,247,142,with_mask,400,225,maksssksksss820.png,maksssksksss820.xml,maksssksksss820-3856.png
176,94,224,149,with_mask,400,267,maksssksksss821.png,maksssksksss821.xml,maksssksksss821-3857.png
371,108,400,144,without_mask,400,267,maksssksksss821.png,maksssksksss821.xml,maksssksksss821-3858.png
7,59,20,78,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3859.png
36,53,55,73,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3860.png
248,81,262,96,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3861.png
133,75,147,89,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3862.png
151,76,165,91,without_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3863.png
207,80,219,96,without_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3864.png
120,74,131,85,without_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3865.png
81,68,96,85,without_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3866.png
282,68,296,82,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3867.png
159,85,176,100,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3868.png
222,78,235,93,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3869.png
180,86,193,98,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3870.png
97,133,111,147,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3871.png
115,90,130,108,with_mask,400,225,maksssksksss822.png,maksssksksss822.xml,maksssksksss822-3872.png
183,5,266,92,with_mask,400,210,maksssksksss823.png,maksssksksss823.xml,maksssksksss823-3873.png
341,114,381,164,with_mask,400,210,maksssksksss823.png,maksssksksss823.xml,maksssksksss823-3874.png
353,86,379,147,with_mask,400,210,maksssksksss823.png,maksssksksss823.xml,maksssksksss823-3875.png
42,71,70,133,without_mask,400,210,maksssksksss823.png,maksssksksss823.xml,maksssksksss823-3876.png
205,132,215,143,without_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3877.png
1,116,10,133,with_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3878.png
170,134,189,156,with_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3879.png
261,125,281,145,with_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3880.png
231,162,249,178,without_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3881.png
103,125,121,146,with_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3882.png
29,127,50,157,mask_weared_incorrect,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3883.png
298,125,309,138,with_mask,400,267,maksssksksss824.png,maksssksksss824.xml,maksssksksss824-3884.png
300,30,330,58,with_mask,400,225,maksssksksss825.png,maksssksksss825.xml,maksssksksss825-3885.png
227,32,254,61,with_mask,400,225,maksssksksss825.png,maksssksksss825.xml,maksssksksss825-3886.png
135,20,169,52,with_mask,400,225,maksssksksss825.png,maksssksksss825.xml,maksssksksss825-3887.png
45,33,85,68,with_mask,400,225,maksssksksss825.png,maksssksksss825.xml,maksssksksss825-3888.png
318,70,328,80,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3889.png
159,74,167,83,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3890.png
94,87,122,121,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3891.png
147,78,159,87,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3892.png
19,65,41,92,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3893.png
190,84,207,105,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3894.png
244,80,257,99,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3895.png
336,78,397,122,with_mask,400,267,maksssksksss826.png,maksssksksss826.xml,maksssksksss826-3896.png
48,144,177,307,with_mask,301,400,maksssksksss827.png,maksssksksss827.xml,maksssksksss827-3897.png
65,174,180,323,with_mask,301,400,maksssksksss828.png,maksssksksss828.xml,maksssksksss828-3898.png
277,85,294,102,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3899.png
320,49,342,67,without_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3900.png
245,45,260,60,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3901.png
162,50,174,65,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3902.png
8,62,47,95,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3903.png
123,45,138,59,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3904.png
113,37,121,50,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3905.png
342,33,374,73,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3906.png
75,30,89,48,without_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3907.png
214,29,228,43,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3908.png
149,39,158,50,without_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3909.png
268,26,285,45,with_mask,400,200,maksssksksss829.png,maksssksksss829.xml,maksssksksss829-3910.png
37,60,112,137,with_mask,400,306,maksssksksss83.png,maksssksksss83.xml,maksssksksss83-3911.png
145,116,229,209,with_mask,400,306,maksssksksss83.png,maksssksksss83.xml,maksssksksss83-3912.png
268,16,380,135,without_mask,400,306,maksssksksss83.png,maksssksksss83.xml,maksssksksss83-3913.png
167,77,220,133,mask_weared_incorrect,267,400,maksssksksss830.png,maksssksksss830.xml,maksssksksss830-3914.png
74,62,120,112,with_mask,400,241,maksssksksss831.png,maksssksksss831.xml,maksssksksss831-3915.png
90,80,212,247,mask_weared_incorrect,309,400,maksssksksss832.png,maksssksksss832.xml,maksssksksss832-3916.png
150,56,223,136,with_mask,400,226,maksssksksss833.png,maksssksksss833.xml,maksssksksss833-3917.png
33,25,66,65,with_mask,400,267,maksssksksss834.png,maksssksksss834.xml,maksssksksss834-3918.png
171,74,189,91,with_mask,400,267,maksssksksss834.png,maksssksksss834.xml,maksssksksss834-3919.png
221,48,241,76,with_mask,400,267,maksssksksss834.png,maksssksksss834.xml,maksssksksss834-3920.png
263,111,282,127,with_mask,400,267,maksssksksss834.png,maksssksksss834.xml,maksssksksss834-3921.png
337,136,361,161,with_mask,400,267,maksssksksss834.png,maksssksksss834.xml,maksssksksss834-3922.png
57,86,162,184,mask_weared_incorrect,267,400,maksssksksss835.png,maksssksksss835.xml,maksssksksss835-3923.png
114,79,143,113,with_mask,400,313,maksssksksss836.png,maksssksksss836.xml,maksssksksss836-3924.png
100,158,125,185,with_mask,400,313,maksssksksss836.png,maksssksksss836.xml,maksssksksss836-3925.png
150,186,179,218,with_mask,400,313,maksssksksss836.png,maksssksksss836.xml,maksssksksss836-3926.png
241,88,277,122,with_mask,400,313,maksssksksss836.png,maksssksksss836.xml,maksssksksss836-3927.png
201,68,231,102,with_mask,400,313,maksssksksss836.png,maksssksksss836.xml,maksssksksss836-3928.png
95,151,192,261,without_mask,301,400,maksssksksss837.png,maksssksksss837.xml,maksssksksss837-3929.png
142,161,253,324,with_mask,301,400,maksssksksss838.png,maksssksksss838.xml,maksssksksss838-3930.png
354,42,372,67,with_mask,400,261,maksssksksss839.png,maksssksksss839.xml,maksssksksss839-3931.png
50,81,68,99,with_mask,400,261,maksssksksss839.png,maksssksksss839.xml,maksssksksss839-3932.png
212,56,230,77,with_mask,400,261,maksssksksss839.png,maksssksksss839.xml,maksssksksss839-3933.png
96,47,109,63,with_mask,400,261,maksssksksss839.png,maksssksksss839.xml,maksssksksss839-3934.png
383,126,430,184,with_mask,512,354,maksssksksss84.png,maksssksksss84.xml,maksssksksss84-3935.png
166,136,222,196,with_mask,512,354,maksssksksss84.png,maksssksksss84.xml,maksssksksss84-3936.png
64,129,110,174,with_mask,512,354,maksssksksss84.png,maksssksksss84.xml,maksssksksss84-3937.png
223,83,245,111,with_mask,400,267,maksssksksss840.png,maksssksksss840.xml,maksssksksss840-3938.png
167,50,196,83,with_mask,400,267,maksssksksss840.png,maksssksksss840.xml,maksssksksss840-3939.png
134,184,223,296,without_mask,301,400,maksssksksss841.png,maksssksksss841.xml,maksssksksss841-3940.png
147,98,189,139,with_mask,400,225,maksssksksss842.png,maksssksksss842.xml,maksssksksss842-3941.png
82,95,102,126,without_mask,400,225,maksssksksss842.png,maksssksksss842.xml,maksssksksss842-3942.png
328,62,367,104,with_mask,400,225,maksssksksss842.png,maksssksksss842.xml,maksssksksss842-3943.png
213,98,260,145,with_mask,400,225,maksssksksss842.png,maksssksksss842.xml,maksssksksss842-3944.png
139,128,224,210,with_mask,400,400,maksssksksss843.png,maksssksksss843.xml,maksssksksss843-3945.png
1,132,59,215,with_mask,400,400,maksssksksss843.png,maksssksksss843.xml,maksssksksss843-3946.png
331,205,400,277,with_mask,400,400,maksssksksss843.png,maksssksksss843.xml,maksssksksss843-3947.png
157,39,197,82,with_mask,400,225,maksssksksss844.png,maksssksksss844.xml,maksssksksss844-3948.png
277,24,305,56,with_mask,400,225,maksssksksss844.png,maksssksksss844.xml,maksssksksss844-3949.png
101,197,180,306,with_mask,301,400,maksssksksss845.png,maksssksksss845.xml,maksssksksss845-3950.png
158,43,191,85,with_mask,400,226,maksssksksss846.png,maksssksksss846.xml,maksssksksss846-3951.png
254,38,276,63,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3952.png
56,160,78,187,mask_weared_incorrect,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3953.png
361,143,387,166,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3954.png
28,98,48,119,without_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3955.png
96,101,116,126,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3956.png
93,40,116,61,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3957.png
25,62,43,86,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3958.png
246,99,268,122,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3959.png
3,54,16,74,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3960.png
195,172,221,194,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3961.png
188,82,212,106,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3962.png
181,40,206,61,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3963.png
345,61,372,84,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3964.png
318,22,341,42,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3965.png
288,37,312,63,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3966.png
211,190,240,219,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3967.png
184,7,207,24,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3968.png
35,178,63,208,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3969.png
3,205,32,225,with_mask,400,226,maksssksksss847.png,maksssksksss847.xml,maksssksksss847-3970.png
356,76,361,84,with_mask,400,268,maksssksksss848.png,maksssksksss848.xml,maksssksksss848-3971.png
348,8,377,54,with_mask,400,268,maksssksksss848.png,maksssksksss848.xml,maksssksksss848-3972.png
186,73,201,88,with_mask,400,268,maksssksksss848.png,maksssksksss848.xml,maksssksksss848-3973.png
141,58,159,78,with_mask,400,268,maksssksksss848.png,maksssksksss848.xml,maksssksksss848-3974.png
213,29,231,50,with_mask,400,236,maksssksksss849.png,maksssksksss849.xml,maksssksksss849-3975.png
95,20,109,36,with_mask,400,236,maksssksksss849.png,maksssksksss849.xml,maksssksksss849-3976.png
48,52,67,70,with_mask,400,236,maksssksksss849.png,maksssksksss849.xml,maksssksksss849-3977.png
354,15,375,41,with_mask,400,236,maksssksksss849.png,maksssksksss849.xml,maksssksksss849-3978.png
84,54,199,167,with_mask,267,400,maksssksksss85.png,maksssksksss85.xml,maksssksksss85-3979.png
46,52,64,81,with_mask,400,200,maksssksksss850.png,maksssksksss850.xml,maksssksksss850-3980.png
146,30,176,60,with_mask,400,200,maksssksksss850.png,maksssksksss850.xml,maksssksksss850-3981.png
323,47,351,78,with_mask,400,200,maksssksksss850.png,maksssksksss850.xml,maksssksksss850-3982.png
66,205,156,330,with_mask,301,400,maksssksksss851.png,maksssksksss851.xml,maksssksksss851-3983.png
92,86,132,125,without_mask,267,400,maksssksksss852.png,maksssksksss852.xml,maksssksksss852-3984.png
139,94,198,147,with_mask,267,400,maksssksksss852.png,maksssksksss852.xml,maksssksksss852-3985.png
78,105,111,149,without_mask,400,300,maksssksksss86.png,maksssksksss86.xml,maksssksksss86-3986.png
231,76,290,144,with_mask,400,300,maksssksksss86.png,maksssksksss86.xml,maksssksksss86-3987.png
22,121,77,181,with_mask,400,300,maksssksksss86.png,maksssksksss86.xml,maksssksksss86-3988.png
335,135,395,198,without_mask,400,300,maksssksksss86.png,maksssksksss86.xml,maksssksksss86-3989.png
129,284,211,387,with_mask,301,400,maksssksksss87.png,maksssksksss87.xml,maksssksksss87-3990.png
42,176,151,304,with_mask,301,400,maksssksksss88.png,maksssksksss88.xml,maksssksksss88-3991.png
165,79,174,87,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3992.png
15,101,23,111,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3993.png
377,81,393,101,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3994.png
47,112,61,127,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3995.png
62,102,85,128,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3996.png
183,78,190,86,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3997.png
202,121,219,150,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3998.png
209,102,222,116,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-3999.png
195,95,203,108,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4000.png
35,88,41,94,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4001.png
86,102,99,117,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4002.png
172,99,183,108,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4003.png
141,86,147,93,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4004.png
117,136,141,159,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4005.png
129,107,140,116,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4006.png
125,95,132,102,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4007.png
114,89,124,100,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4008.png
53,89,60,96,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4009.png
43,89,52,97,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4010.png
17,89,22,94,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4011.png
163,135,175,146,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4012.png
286,124,338,178,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4013.png
264,69,270,75,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4014.png
269,77,275,84,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4015.png
227,91,236,99,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4016.png
249,103,266,117,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4017.png
27,126,34,134,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4018.png
345,93,355,104,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4019.png
23,87,29,93,with_mask,400,217,maksssksksss89.png,maksssksksss89.xml,maksssksksss89-4020.png
148,75,201,133,mask_weared_incorrect,267,400,maksssksksss9.png,maksssksksss9.xml,maksssksksss9-4021.png
27,78,56,106,without_mask,267,400,maksssksksss9.png,maksssksksss9.xml,maksssksksss9-4022.png
181,54,208,86,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4023.png
47,61,81,103,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4024.png
199,126,239,174,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4025.png
102,83,133,125,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4026.png
214,51,252,96,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4027.png
245,19,273,46,with_mask,400,267,maksssksksss90.png,maksssksksss90.xml,maksssksksss90-4028.png
